,Created At,positivi,negativi,neutrali
74203,2021-03-08 02:38:21,0,1,0
74204,2021-03-08 02:38:20,1,0,0
74205,2021-03-08 02:38:20,0,0,1
74206,2021-03-08 02:38:20,1,0,0
74207,2021-03-08 02:38:20,0,1,0
74208,2021-03-08 02:38:20,0,0,1
74209,2021-03-08 02:38:20,1,0,0
74210,2021-03-08 02:38:19,0,0,1
74211,2021-03-08 02:38:19,0,1,0
74212,2021-03-08 02:38:19,0,0,1
74213,2021-03-08 02:38:19,0,0,1
74214,2021-03-08 02:38:18,0,0,1
74215,2021-03-08 02:38:18,0,0,1
74216,2021-03-08 02:38:18,0,0,1
74217,2021-03-08 02:38:17,1,0,0
74218,2021-03-08 02:38:16,1,0,0
74219,2021-03-08 02:38:16,1,0,0
74220,2021-03-08 02:38:15,1,0,0
74221,2021-03-08 02:38:15,0,0,1
74222,2021-03-08 02:38:15,0,0,1
74223,2021-03-08 02:38:15,0,1,0
74224,2021-03-08 02:38:14,1,0,0
74225,2021-03-08 02:38:14,1,0,0
74226,2021-03-08 02:38:14,1,0,0
74227,2021-03-08 02:38:13,1,0,0
74228,2021-03-08 02:38:13,0,0,1
74229,2021-03-08 02:38:13,1,0,0
74230,2021-03-08 02:38:13,1,0,0
74231,2021-03-08 02:38:12,0,0,1
74232,2021-03-08 02:38:12,1,0,0
74233,2021-03-08 02:38:12,1,0,0
74234,2021-03-08 02:38:12,1,0,0
74235,2021-03-08 02:38:10,1,0,0
74236,2021-03-08 02:38:10,0,1,0
74237,2021-03-08 02:38:09,1,0,0
74238,2021-03-08 02:38:08,0,1,0
74239,2021-03-08 02:38:08,0,1,0
74240,2021-03-08 02:38:08,1,0,0
74241,2021-03-08 02:38:07,1,0,0
74242,2021-03-08 02:38:06,1,0,0
74243,2021-03-08 02:38:06,1,0,0
74244,2021-03-08 02:38:05,0,0,1
74245,2021-03-08 02:38:05,1,0,0
74246,2021-03-08 02:38:05,1,0,0
74247,2021-03-08 02:38:05,0,0,1
74248,2021-03-08 02:38:05,0,1,0
74249,2021-03-08 02:38:05,1,0,0
74250,2021-03-08 02:38:05,1,0,0
74251,2021-03-08 02:38:04,1,0,0
74252,2021-03-08 02:38:04,0,0,1
74253,2021-03-08 02:38:04,0,1,0
74254,2021-03-08 02:38:03,0,0,1
74255,2021-03-08 02:38:03,0,1,0
74256,2021-03-08 02:38:03,1,0,0
74257,2021-03-08 02:38:03,1,0,0
74258,2021-03-08 02:38:02,1,0,0
74259,2021-03-08 02:38:02,0,0,1
74260,2021-03-08 02:38:02,0,1,0
74261,2021-03-08 02:38:02,1,0,0
74262,2021-03-08 02:38:02,0,1,0
74263,2021-03-08 02:38:02,0,1,0
74264,2021-03-08 02:38:01,1,0,0
74265,2021-03-08 02:38:01,1,0,0
74266,2021-03-08 02:38:01,1,0,0
74267,2021-03-08 02:38:01,0,0,1
74268,2021-03-08 02:38:00,1,0,0
74269,2021-03-08 02:37:59,0,0,1
74270,2021-03-08 02:37:59,1,0,0
74271,2021-03-08 02:37:58,1,0,0
74272,2021-03-08 02:37:58,0,1,0
74273,2021-03-08 02:37:58,0,1,0
74274,2021-03-08 02:37:58,0,0,1
74275,2021-03-08 02:37:55,1,0,0
74276,2021-03-08 02:37:55,0,1,0
74277,2021-03-08 02:37:55,0,0,1
74278,2021-03-08 02:37:55,1,0,0
74279,2021-03-08 02:37:55,0,0,1
74280,2021-03-08 02:37:55,0,0,1
74281,2021-03-08 02:37:54,0,0,1
74282,2021-03-08 02:37:54,0,0,1
74283,2021-03-08 02:37:54,0,0,1
74284,2021-03-08 02:37:53,0,1,0
74285,2021-03-08 02:37:53,0,1,0
74286,2021-03-08 02:37:52,0,0,1
74287,2021-03-08 02:37:52,0,0,1
74288,2021-03-08 02:37:52,0,1,0
74289,2021-03-08 02:37:52,0,0,1
74290,2021-03-08 02:37:51,0,0,1
74291,2021-03-08 02:37:50,0,1,0
74292,2021-03-08 02:37:50,0,0,1
74293,2021-03-08 02:37:50,0,0,1
74294,2021-03-08 02:37:49,0,1,0
74295,2021-03-08 02:37:49,0,0,1
74296,2021-03-08 02:37:49,1,0,0
74297,2021-03-08 02:37:48,0,0,1
74298,2021-03-08 02:37:48,0,0,1
74299,2021-03-08 02:37:48,0,0,1
74300,2021-03-08 02:37:48,0,0,1
74301,2021-03-08 02:37:48,0,1,0
74302,2021-03-08 02:37:48,1,0,0
74303,2021-03-08 02:37:48,0,0,1
74304,2021-03-08 02:37:47,0,0,1
74305,2021-03-08 02:37:47,1,0,0
74306,2021-03-08 02:37:47,0,0,1
74307,2021-03-08 02:37:47,1,0,0
74308,2021-03-08 02:37:46,0,0,1
74309,2021-03-08 02:37:46,0,1,0
74310,2021-03-08 02:37:46,1,0,0
74311,2021-03-08 02:37:46,0,1,0
74312,2021-03-08 02:37:46,0,0,1
74313,2021-03-08 02:37:46,0,0,1
74314,2021-03-08 02:37:46,1,0,0
74315,2021-03-08 02:37:46,1,0,0
74316,2021-03-08 02:37:45,0,1,0
74317,2021-03-08 02:37:45,0,1,0
74318,2021-03-08 02:37:45,0,1,0
74319,2021-03-08 02:37:45,1,0,0
74320,2021-03-08 02:37:44,0,0,1
74321,2021-03-08 02:37:44,1,0,0
74322,2021-03-08 02:37:44,0,1,0
74323,2021-03-08 02:37:44,0,0,1
74324,2021-03-08 02:37:44,0,0,1
74325,2021-03-08 02:37:43,1,0,0
74326,2021-03-08 02:37:43,0,1,0
74327,2021-03-08 02:37:43,1,0,0
74328,2021-03-08 02:37:43,1,0,0
74329,2021-03-08 02:37:42,0,1,0
74330,2021-03-08 02:37:41,0,1,0
74331,2021-03-08 02:37:41,0,1,0
74332,2021-03-08 02:37:41,0,1,0
74333,2021-03-08 02:37:40,0,0,1
74334,2021-03-08 02:37:40,1,0,0
74335,2021-03-08 02:37:40,0,0,1
74336,2021-03-08 02:37:39,0,1,0
74337,2021-03-08 02:37:39,0,0,1
74338,2021-03-08 02:37:39,1,0,0
74339,2021-03-08 02:37:39,0,1,0
74340,2021-03-08 02:37:38,0,0,1
74341,2021-03-08 02:37:38,0,0,1
74342,2021-03-08 02:37:38,0,0,1
74343,2021-03-08 02:37:38,0,0,1
74344,2021-03-08 02:37:38,0,0,1
74345,2021-03-08 02:37:38,1,0,0
74346,2021-03-08 02:37:36,0,0,1
74347,2021-03-08 02:37:36,0,1,0
74348,2021-03-08 02:37:36,1,0,0
74349,2021-03-08 02:37:35,0,1,0
74350,2021-03-08 02:37:35,1,0,0
74351,2021-03-08 02:37:35,0,1,0
74352,2021-03-08 02:37:35,0,0,1
74353,2021-03-08 02:37:35,0,1,0
74354,2021-03-08 02:37:35,1,0,0
74355,2021-03-08 02:37:35,1,0,0
74356,2021-03-08 02:37:35,0,1,0
74357,2021-03-08 02:37:34,0,1,0
74358,2021-03-08 02:37:34,0,0,1
74359,2021-03-08 02:37:34,1,0,0
74360,2021-03-08 02:37:34,0,0,1
74361,2021-03-08 02:37:33,0,0,1
74362,2021-03-08 02:37:33,0,0,1
74363,2021-03-08 02:37:33,1,0,0
74364,2021-03-08 02:37:33,0,0,1
74365,2021-03-08 02:37:32,0,1,0
74366,2021-03-08 02:37:32,1,0,0
74367,2021-03-08 02:37:31,0,1,0
74368,2021-03-08 02:37:31,0,0,1
74369,2021-03-08 02:37:31,1,0,0
74370,2021-03-08 02:37:31,0,1,0
74371,2021-03-08 02:37:31,0,0,1
74372,2021-03-08 02:37:31,1,0,0
74373,2021-03-08 02:37:31,0,0,1
74374,2021-03-08 02:37:31,0,1,0
74375,2021-03-08 02:37:30,0,0,1
74376,2021-03-08 02:37:30,1,0,0
74377,2021-03-08 02:37:30,0,1,0
74378,2021-03-08 02:37:30,0,1,0
74379,2021-03-08 02:37:30,0,0,1
74380,2021-03-08 02:37:30,0,1,0
74381,2021-03-08 02:37:30,0,1,0
74382,2021-03-08 02:37:29,0,0,1
74383,2021-03-08 02:37:29,0,0,1
74384,2021-03-08 02:37:29,0,0,1
74385,2021-03-08 02:37:28,0,1,0
74386,2021-03-08 02:37:28,1,0,0
74387,2021-03-08 02:37:28,0,0,1
74388,2021-03-08 02:37:27,0,0,1
74389,2021-03-08 02:37:27,1,0,0
74390,2021-03-08 02:37:26,1,0,0
74391,2021-03-08 02:37:26,1,0,0
74392,2021-03-08 02:37:26,1,0,0
74393,2021-03-08 02:37:26,1,0,0
74394,2021-03-08 02:37:25,0,0,1
74395,2021-03-08 02:37:25,1,0,0
74396,2021-03-08 02:37:25,0,0,1
74397,2021-03-08 02:37:24,1,0,0
74398,2021-03-08 02:37:24,0,1,0
74399,2021-03-08 02:37:24,0,0,1
74400,2021-03-08 02:37:24,1,0,0
74401,2021-03-08 02:37:23,1,0,0
74402,2021-03-08 02:37:23,0,1,0
74403,2021-03-08 02:37:23,0,0,1
74404,2021-03-08 02:37:23,0,0,1
74405,2021-03-08 02:37:23,1,0,0
74406,2021-03-08 02:37:21,0,1,0
74407,2021-03-08 02:37:21,0,1,0
74408,2021-03-08 02:37:21,1,0,0
74409,2021-03-08 02:37:21,0,0,1
74410,2021-03-08 02:37:21,0,0,1
74411,2021-03-08 02:37:21,0,1,0
74412,2021-03-08 02:37:20,0,0,1
74413,2021-03-08 02:37:20,0,0,1
74414,2021-03-08 02:37:19,1,0,0
74415,2021-03-08 02:37:19,0,0,1
74416,2021-03-08 02:37:19,0,0,1
74417,2021-03-08 02:37:19,0,1,0
74418,2021-03-08 02:37:19,0,1,0
74419,2021-03-08 02:37:18,1,0,0
74420,2021-03-08 02:37:18,0,0,1
74421,2021-03-08 02:37:18,1,0,0
74422,2021-03-08 02:37:17,0,0,1
74423,2021-03-08 02:37:17,0,1,0
74424,2021-03-08 02:37:17,0,1,0
74425,2021-03-08 02:37:17,0,0,1
74426,2021-03-08 02:37:17,0,0,1
74427,2021-03-08 02:37:17,0,0,1
74428,2021-03-08 02:37:16,0,0,1
74429,2021-03-08 02:37:16,0,0,1
74430,2021-03-08 02:37:16,1,0,0
74431,2021-03-08 02:37:16,0,0,1
74432,2021-03-08 02:37:15,1,0,0
74433,2021-03-08 02:37:15,0,0,1
74434,2021-03-08 02:37:15,0,0,1
74435,2021-03-08 02:37:15,1,0,0
74436,2021-03-08 02:37:14,0,1,0
74437,2021-03-08 02:37:14,1,0,0
74438,2021-03-08 02:37:14,0,0,1
74439,2021-03-08 02:37:13,1,0,0
74440,2021-03-08 02:37:13,0,0,1
74441,2021-03-08 02:37:13,0,0,1
74442,2021-03-08 02:37:13,0,0,1
74443,2021-03-08 02:37:12,0,0,1
74444,2021-03-08 02:37:11,1,0,0
74445,2021-03-08 02:37:11,0,0,1
74446,2021-03-08 02:37:11,0,1,0
74447,2021-03-08 02:37:11,0,1,0
74448,2021-03-08 02:37:10,0,1,0
74449,2021-03-08 02:37:10,0,1,0
74450,2021-03-08 02:37:10,0,1,0
74451,2021-03-08 02:37:10,0,0,1
74452,2021-03-08 02:37:10,1,0,0
74453,2021-03-08 02:37:09,0,0,1
74454,2021-03-08 02:37:09,0,0,1
74455,2021-03-08 02:37:09,1,0,0
74456,2021-03-08 02:37:09,0,0,1
74457,2021-03-08 02:37:09,1,0,0
74458,2021-03-08 02:37:08,0,1,0
74459,2021-03-08 02:37:08,0,1,0
74460,2021-03-08 02:37:08,1,0,0
74461,2021-03-08 02:37:08,0,1,0
74462,2021-03-08 02:37:07,0,0,1
74463,2021-03-08 02:37:07,1,0,0
74464,2021-03-08 02:37:07,0,1,0
74465,2021-03-08 02:37:07,1,0,0
74466,2021-03-08 02:37:07,0,1,0
74467,2021-03-08 02:37:06,0,0,1
74468,2021-03-08 02:37:06,0,0,1
74469,2021-03-08 02:37:05,1,0,0
74470,2021-03-08 02:37:05,0,0,1
74471,2021-03-08 02:37:05,0,0,1
74472,2021-03-08 02:37:05,0,0,1
74473,2021-03-08 02:37:05,0,0,1
74474,2021-03-08 02:37:05,1,0,0
74475,2021-03-08 02:37:04,0,1,0
74476,2021-03-08 02:37:04,0,0,1
74477,2021-03-08 02:37:04,0,0,1
74478,2021-03-08 02:37:04,1,0,0
74479,2021-03-08 02:37:04,0,1,0
74480,2021-03-08 02:37:04,0,1,0
74481,2021-03-08 02:37:03,0,1,0
74482,2021-03-08 02:37:03,0,0,1
74483,2021-03-08 02:37:02,1,0,0
74484,2021-03-08 02:37:02,0,0,1
74485,2021-03-08 02:37:02,0,0,1
74486,2021-03-08 02:37:02,0,1,0
74487,2021-03-08 02:37:02,1,0,0
74488,2021-03-08 02:37:01,0,1,0
74489,2021-03-08 02:37:01,0,0,1
74490,2021-03-08 02:37:01,1,0,0
74491,2021-03-08 02:37:01,1,0,0
74492,2021-03-08 02:37:01,0,1,0
74493,2021-03-08 02:37:00,1,0,0
74494,2021-03-08 02:37:00,1,0,0
74495,2021-03-08 02:37:00,0,1,0
74496,2021-03-08 02:37:00,0,1,0
74497,2021-03-08 02:37:00,0,0,1
74498,2021-03-08 02:37:00,0,1,0
74499,2021-03-08 02:37:00,0,1,0
74500,2021-03-08 02:37:00,1,0,0
74501,2021-03-08 02:36:59,1,0,0
74502,2021-03-08 02:36:59,0,0,1
74503,2021-03-08 02:36:59,0,0,1
74504,2021-03-08 02:36:59,1,0,0
74505,2021-03-08 02:36:59,0,0,1
74506,2021-03-08 02:36:57,0,0,1
74507,2021-03-08 02:36:57,0,1,0
74508,2021-03-08 02:36:57,0,1,0
74509,2021-03-08 02:36:57,0,0,1
74510,2021-03-08 02:36:55,0,0,1
74511,2021-03-08 02:36:55,1,0,0
74512,2021-03-08 02:36:55,0,0,1
74513,2021-03-08 02:36:55,0,0,1
74514,2021-03-08 02:36:54,1,0,0
74515,2021-03-08 02:36:53,0,1,0
74516,2021-03-08 02:36:53,0,0,1
74517,2021-03-08 02:36:52,0,1,0
74518,2021-03-08 02:36:52,0,0,1
74519,2021-03-08 02:36:52,0,0,1
74520,2021-03-08 02:36:52,0,0,1
74521,2021-03-08 02:36:52,0,0,1
74522,2021-03-08 02:36:52,0,0,1
74523,2021-03-08 02:36:51,0,0,1
74524,2021-03-08 02:36:51,0,1,0
74525,2021-03-08 02:36:50,0,1,0
74526,2021-03-08 02:36:50,0,1,0
74527,2021-03-08 02:36:50,1,0,0
74528,2021-03-08 02:36:49,0,0,1
74529,2021-03-08 02:36:49,0,1,0
74530,2021-03-08 02:36:49,1,0,0
74531,2021-03-08 02:36:49,1,0,0
74532,2021-03-08 02:36:48,0,1,0
74533,2021-03-08 02:36:48,0,1,0
74534,2021-03-08 02:36:47,0,1,0
74535,2021-03-08 02:36:47,0,0,1
74536,2021-03-08 02:36:47,1,0,0
74537,2021-03-08 02:36:46,0,1,0
74538,2021-03-08 02:36:46,0,1,0
74539,2021-03-08 02:36:46,0,0,1
74540,2021-03-08 02:36:46,0,0,1
74541,2021-03-08 02:36:45,1,0,0
74542,2021-03-08 02:36:45,1,0,0
74543,2021-03-08 02:36:45,0,0,1
74544,2021-03-08 02:36:45,0,0,1
74545,2021-03-08 02:36:45,1,0,0
74546,2021-03-08 02:36:45,0,1,0
74547,2021-03-08 02:36:45,0,0,1
74548,2021-03-08 02:36:44,1,0,0
74549,2021-03-08 02:36:44,0,0,1
74550,2021-03-08 02:36:44,1,0,0
74551,2021-03-08 02:36:44,0,0,1
74552,2021-03-08 02:36:44,0,0,1
74553,2021-03-08 02:36:44,0,0,1
74554,2021-03-08 02:36:43,1,0,0
74555,2021-03-08 02:36:43,0,0,1
74556,2021-03-08 02:36:42,0,0,1
74557,2021-03-08 02:36:42,0,0,1
74558,2021-03-08 02:36:42,1,0,0
74559,2021-03-08 02:36:42,0,0,1
74560,2021-03-08 02:36:42,0,1,0
74561,2021-03-08 02:36:41,1,0,0
74562,2021-03-08 02:36:41,0,0,1
74563,2021-03-08 02:36:41,0,0,1
74564,2021-03-08 02:36:41,0,0,1
74565,2021-03-08 02:36:40,0,1,0
74566,2021-03-08 02:36:40,1,0,0
74567,2021-03-08 02:36:40,0,0,1
74568,2021-03-08 02:36:40,0,1,0
74569,2021-03-08 02:36:39,0,0,1
74570,2021-03-08 02:36:39,0,0,1
74571,2021-03-08 02:36:39,1,0,0
74572,2021-03-08 02:36:38,0,0,1
74573,2021-03-08 02:36:38,1,0,0
74574,2021-03-08 02:36:38,1,0,0
74575,2021-03-08 02:36:37,0,0,1
74576,2021-03-08 02:36:37,1,0,0
74577,2021-03-08 02:36:37,0,0,1
74578,2021-03-08 02:36:36,0,1,0
74579,2021-03-08 02:36:36,0,0,1
74580,2021-03-08 02:36:35,0,0,1
74581,2021-03-08 02:36:35,0,0,1
74582,2021-03-08 02:36:35,0,0,1
74583,2021-03-08 02:36:35,0,0,1
74584,2021-03-08 02:36:35,0,0,1
74585,2021-03-08 02:36:35,0,0,1
74586,2021-03-08 02:36:35,1,0,0
74587,2021-03-08 02:36:34,0,1,0
74588,2021-03-08 02:36:32,1,0,0
74589,2021-03-08 02:36:30,1,0,0
74590,2021-03-08 02:36:30,0,1,0
74591,2021-03-08 02:36:30,1,0,0
74592,2021-03-08 02:36:29,0,1,0
74593,2021-03-08 02:36:29,1,0,0
74594,2021-03-08 02:36:29,1,0,0
74595,2021-03-08 02:36:29,0,1,0
74596,2021-03-08 02:36:29,1,0,0
74597,2021-03-08 02:36:28,0,0,1
74598,2021-03-08 02:36:28,0,0,1
74599,2021-03-08 02:36:28,1,0,0
74600,2021-03-08 02:36:26,1,0,0
74601,2021-03-08 02:36:26,0,1,0
74602,2021-03-08 02:36:26,0,0,1
74603,2021-03-08 02:36:26,0,0,1
74604,2021-03-08 02:36:25,1,0,0
74605,2021-03-08 02:36:25,0,1,0
74606,2021-03-08 02:36:24,0,0,1
74607,2021-03-08 02:36:24,0,0,1
74608,2021-03-08 02:36:23,1,0,0
74609,2021-03-08 02:36:23,1,0,0
74610,2021-03-08 02:36:22,1,0,0
74611,2021-03-08 02:36:22,0,0,1
74612,2021-03-08 02:36:22,0,1,0
74613,2021-03-08 02:36:21,0,1,0
74614,2021-03-08 02:36:21,0,1,0
74615,2021-03-08 02:36:21,0,1,0
74616,2021-03-08 02:36:21,0,1,0
74617,2021-03-08 02:36:21,0,1,0
74618,2021-03-08 02:36:21,0,0,1
74619,2021-03-08 02:36:20,0,1,0
74620,2021-03-08 02:36:20,1,0,0
74621,2021-03-08 02:36:19,0,0,1
74622,2021-03-08 02:36:19,0,0,1
74623,2021-03-08 02:36:18,0,1,0
74624,2021-03-08 02:36:18,0,1,0
74625,2021-03-08 02:36:17,0,1,0
74626,2021-03-08 02:36:15,1,0,0
74627,2021-03-08 02:36:15,0,1,0
74628,2021-03-08 02:36:15,0,1,0
74629,2021-03-08 02:36:14,0,0,1
74630,2021-03-08 02:36:14,1,0,0
74631,2021-03-08 02:36:14,1,0,0
74632,2021-03-08 02:36:14,1,0,0
74633,2021-03-08 02:36:13,1,0,0
74634,2021-03-08 02:36:13,1,0,0
74635,2021-03-08 02:36:13,1,0,0
74636,2021-03-08 02:36:13,0,1,0
74637,2021-03-08 02:36:13,1,0,0
74638,2021-03-08 02:36:12,1,0,0
74639,2021-03-08 02:36:12,0,0,1
74640,2021-03-08 02:36:11,0,0,1
74641,2021-03-08 02:36:11,1,0,0
74642,2021-03-08 02:36:11,1,0,0
74643,2021-03-08 02:36:10,1,0,0
74644,2021-03-08 02:36:10,1,0,0
74645,2021-03-08 02:36:10,0,1,0
74646,2021-03-08 02:36:09,0,0,1
74647,2021-03-08 02:36:09,0,0,1
74648,2021-03-08 02:36:08,0,1,0
74649,2021-03-08 02:36:08,1,0,0
74650,2021-03-08 02:36:07,1,0,0
74651,2021-03-08 02:36:06,0,1,0
74652,2021-03-08 02:36:06,1,0,0
74653,2021-03-08 02:36:05,0,0,1
74654,2021-03-08 02:36:05,0,1,0
74655,2021-03-08 02:36:05,0,1,0
74656,2021-03-08 02:36:04,0,1,0
74657,2021-03-08 02:36:04,1,0,0
74658,2021-03-08 02:36:03,0,0,1
74659,2021-03-08 02:36:03,0,1,0
74660,2021-03-08 02:36:03,0,0,1
74661,2021-03-08 02:36:03,1,0,0
74662,2021-03-08 02:36:02,1,0,0
74663,2021-03-08 02:36:02,0,0,1
74664,2021-03-08 02:36:01,1,0,0
74665,2021-03-08 02:36:01,0,1,0
74666,2021-03-08 02:36:01,0,1,0
74667,2021-03-08 02:36:00,0,0,1
74668,2021-03-08 02:36:00,1,0,0
74669,2021-03-08 02:35:59,0,1,0
74670,2021-03-08 02:35:59,0,1,0
74671,2021-03-08 02:35:59,0,0,1
74672,2021-03-08 02:35:58,0,0,1
74673,2021-03-08 02:35:58,0,0,1
74674,2021-03-08 02:35:58,0,1,0
74675,2021-03-08 02:35:58,0,0,1
74676,2021-03-08 02:35:57,0,0,1
74677,2021-03-08 02:35:57,0,0,1
74678,2021-03-08 02:35:57,0,1,0
74679,2021-03-08 02:35:57,0,1,0
74680,2021-03-08 02:35:57,1,0,0
74681,2021-03-08 02:35:57,0,1,0
74682,2021-03-08 02:35:56,0,0,1
74683,2021-03-08 02:35:56,1,0,0
74684,2021-03-08 02:35:55,0,1,0
74685,2021-03-08 02:35:55,0,1,0
74686,2021-03-08 02:35:55,1,0,0
74687,2021-03-08 02:35:55,0,0,1
74688,2021-03-08 02:35:54,1,0,0
74689,2021-03-08 02:35:54,1,0,0
74690,2021-03-08 02:35:53,0,0,1
74691,2021-03-08 02:35:53,0,0,1
74692,2021-03-08 02:35:52,1,0,0
74693,2021-03-08 02:35:51,0,0,1
74694,2021-03-08 02:35:51,0,0,1
74695,2021-03-08 02:35:51,0,0,1
74696,2021-03-08 02:35:50,0,0,1
74697,2021-03-08 02:35:50,1,0,0
74698,2021-03-08 02:35:50,0,1,0
74699,2021-03-08 02:35:49,0,1,0
74700,2021-03-08 02:35:49,1,0,0
74701,2021-03-08 02:35:49,0,0,1
74702,2021-03-08 02:35:49,0,0,1
74703,2021-03-08 02:35:49,0,0,1
74704,2021-03-08 02:35:48,1,0,0
74705,2021-03-08 02:35:48,0,1,0
74706,2021-03-08 02:35:47,0,0,1
74707,2021-03-08 02:35:47,0,1,0
74708,2021-03-08 02:35:46,1,0,0
74709,2021-03-08 02:35:46,1,0,0
74710,2021-03-08 02:35:45,0,1,0
74711,2021-03-08 02:35:45,1,0,0
74712,2021-03-08 02:35:44,0,1,0
74713,2021-03-08 02:35:44,0,0,1
74714,2021-03-08 02:35:44,1,0,0
74715,2021-03-08 02:35:44,0,1,0
74716,2021-03-08 02:35:43,0,1,0
74717,2021-03-08 02:35:43,1,0,0
74718,2021-03-08 02:35:43,1,0,0
74719,2021-03-08 02:35:43,0,0,1
74720,2021-03-08 02:35:42,0,0,1
74721,2021-03-08 02:35:42,0,0,1
74722,2021-03-08 02:35:42,0,0,1
74723,2021-03-08 02:35:42,1,0,0
74724,2021-03-08 02:35:41,0,1,0
74725,2021-03-08 02:35:41,1,0,0
74726,2021-03-08 02:35:41,1,0,0
74727,2021-03-08 02:35:40,0,1,0
74728,2021-03-08 02:35:38,0,0,1
74729,2021-03-08 02:35:38,1,0,0
74730,2021-03-08 02:35:38,0,0,1
74731,2021-03-08 02:35:38,0,0,1
74732,2021-03-08 02:35:38,1,0,0
74733,2021-03-08 02:35:38,0,0,1
74734,2021-03-08 02:35:37,1,0,0
74735,2021-03-08 02:35:37,1,0,0
74736,2021-03-08 02:35:37,1,0,0
74737,2021-03-08 02:35:37,0,0,1
74738,2021-03-08 02:35:36,1,0,0
74739,2021-03-08 02:35:36,0,1,0
74740,2021-03-08 02:35:35,0,0,1
74741,2021-03-08 02:35:35,1,0,0
74742,2021-03-08 02:35:35,0,0,1
74743,2021-03-08 02:35:35,0,0,1
74744,2021-03-08 02:35:35,0,1,0
74745,2021-03-08 02:35:34,0,1,0
74746,2021-03-08 02:35:34,1,0,0
74747,2021-03-08 02:35:34,0,0,1
74748,2021-03-08 02:35:34,0,0,1
74749,2021-03-08 02:35:34,1,0,0
74750,2021-03-08 02:35:33,0,0,1
74751,2021-03-08 02:35:33,0,0,1
74752,2021-03-08 02:35:32,0,1,0
74753,2021-03-08 02:35:32,0,0,1
74754,2021-03-08 02:35:31,0,1,0
74755,2021-03-08 02:35:31,0,1,0
74756,2021-03-08 02:35:31,0,0,1
74757,2021-03-08 02:35:31,1,0,0
74758,2021-03-08 02:35:30,1,0,0
74759,2021-03-08 02:35:30,0,0,1
74760,2021-03-08 02:35:30,1,0,0
74761,2021-03-08 02:35:29,1,0,0
74762,2021-03-08 02:35:29,0,0,1
74763,2021-03-08 02:35:29,0,0,1
74764,2021-03-08 02:35:27,0,0,1
74765,2021-03-08 02:35:27,0,1,0
74766,2021-03-08 02:35:27,1,0,0
74767,2021-03-08 02:35:26,0,1,0
74768,2021-03-08 02:35:26,0,0,1
74769,2021-03-08 02:35:26,0,1,0
74770,2021-03-08 02:35:26,0,0,1
74771,2021-03-08 02:35:26,1,0,0
74772,2021-03-08 02:35:25,0,1,0
74773,2021-03-08 02:35:25,0,0,1
74774,2021-03-08 02:35:25,0,0,1
74775,2021-03-08 02:35:25,0,1,0
74776,2021-03-08 02:35:25,0,1,0
74777,2021-03-08 02:35:24,0,0,1
74778,2021-03-08 02:35:24,1,0,0
74779,2021-03-08 02:35:23,1,0,0
74780,2021-03-08 02:35:23,0,1,0
74781,2021-03-08 02:35:23,0,0,1
74782,2021-03-08 02:35:23,0,0,1
74783,2021-03-08 02:35:22,0,0,1
74784,2021-03-08 02:35:22,0,1,0
74785,2021-03-08 02:35:22,0,0,1
74786,2021-03-08 02:35:21,1,0,0
74787,2021-03-08 02:35:21,0,0,1
74788,2021-03-08 02:35:20,0,0,1
74789,2021-03-08 02:35:20,1,0,0
74790,2021-03-08 02:35:19,1,0,0
74791,2021-03-08 02:35:18,0,0,1
74792,2021-03-08 02:35:18,0,0,1
74793,2021-03-08 02:35:17,0,0,1
74794,2021-03-08 02:35:16,0,1,0
74795,2021-03-08 02:35:16,0,0,1
74796,2021-03-08 02:35:16,0,1,0
74797,2021-03-08 02:35:16,0,1,0
74798,2021-03-08 02:35:16,0,0,1
74799,2021-03-08 02:35:16,1,0,0
74800,2021-03-08 02:35:15,0,0,1
74801,2021-03-08 02:35:15,0,1,0
74802,2021-03-08 02:35:15,0,0,1
74803,2021-03-08 02:35:13,0,1,0
74804,2021-03-08 02:35:13,0,0,1
74805,2021-03-08 02:35:13,0,0,1
74806,2021-03-08 02:35:12,0,1,0
74807,2021-03-08 02:35:12,0,1,0
74808,2021-03-08 02:35:12,1,0,0
74809,2021-03-08 02:35:12,0,1,0
74810,2021-03-08 02:35:11,0,0,1
74811,2021-03-08 02:35:10,1,0,0
74812,2021-03-08 02:35:10,0,0,1
74813,2021-03-08 02:35:10,0,1,0
74814,2021-03-08 02:35:09,1,0,0
74815,2021-03-08 02:35:09,0,0,1
74816,2021-03-08 02:35:08,1,0,0
74817,2021-03-08 02:35:08,1,0,0
74818,2021-03-08 02:35:08,0,0,1
74819,2021-03-08 02:35:08,1,0,0
74820,2021-03-08 02:35:08,1,0,0
74821,2021-03-08 02:35:08,1,0,0
74822,2021-03-08 02:35:08,0,0,1
74823,2021-03-08 02:35:08,0,1,0
74824,2021-03-08 02:35:07,1,0,0
74825,2021-03-08 02:35:07,1,0,0
74826,2021-03-08 02:35:07,0,1,0
74827,2021-03-08 02:35:06,1,0,0
74828,2021-03-08 02:35:06,1,0,0
74829,2021-03-08 02:35:05,1,0,0
74830,2021-03-08 02:35:04,0,1,0
74831,2021-03-08 02:35:04,0,1,0
74832,2021-03-08 02:35:03,1,0,0
74833,2021-03-08 02:35:03,0,0,1
74834,2021-03-08 02:35:03,0,1,0
74835,2021-03-08 02:35:02,1,0,0
74836,2021-03-08 02:35:02,1,0,0
74837,2021-03-08 02:35:02,0,1,0
